season,studio,gross
Q3 2012,The Film Arcade,133777.0
Q3 2012,The Film Collaborative,8614.0
Q3 2012,The Film Desk,82317.0
Q3 2012,The Samuel Goldwyn Company,4339033.0
Q3 2012,The Weinstein Company,53864592.0
Q3 2012,Truly Indie,16000.0
Q3 2012,Twentieth Century Fox,250994059.0
Q3 2012,UTV Motion Pictures,3897143.0
Q3 2012,Universal Pictures,225587031.0
Q3 2012,Variance Films,183597.0
Q3 2012,Walt Disney Studios Motion Pictures,356933271.0
Q3 2012,Warner Bros.,653251460.0
Q3 2012,Well Go USA Entertainment,50425.0
Q3 2012,Zeitgeist Films,9395.0
Q3 2013,A24,6850918.0
Q3 2013,Active Fox Productions,32956.0
Q3 2013,Anchor Bay Films,27762.0
Q3 2013,Area 23a,29249.0
Q3 2013,Breaking Glass Pictures,26966.0
Q3 2013,CBS Films,3491669.0
Q3 2013,CJ Entertainment,922123.0
Q3 2013,China Lion Film Distribution,108220.0
Q3 2013,Cinedigm Entertainment Group,1029568.0
Q3 2013,Drafthouse Films,501847.0
Q3 2013,Driving With Our Eyes Shut,23696.0
Q3 2013,Entertainment One,183402.0
Q3 2013,Eros International,1461639.0
Q3 2013,Film Movement,22803.0
Q3 2013,FilmDistrict,83586447.0
Q3 2013,First Run,45904.0
Q3 2013,Focus Features,87758303.0
Q3 2013,Fox Searchlight Pictures,60588745.0
Q3 2013,Freestyle Releasing,40142.0
Q3 2013,Gabriel's Messenger Films,93690.0
Q3 2013,GoGoGo Entertainment,19908.0
Q3 2013,High Top Releasing,1330438.0
Q3 2013,IMAX,34136978.0
Q3 2013,Icarus Films,63170.0
Q3 2013,Image Entertainment,61847.0
Q3 2013,International Film Circuit,639151.0
Q3 2013,Ketchup Entertainment,37240.0
Q3 2013,Kino Lorber,610179.0
Q3 2013,Le Petit Canyon,46437.0
Q3 2013,Lionsgate,166210771.0
Q3 2013,Loki Films,382123.0
Q3 2013,Long Shot Factory,210975.0
Q3 2013,MPI Media Group,101944.0
Q3 2013,Magnolia Pictures,4395366.0
Q3 2013,Millennium Entertainment,48666.0
Q3 2013,Monterey Media,2795.0
Q3 2013,Music Box Films,10278.0
Q3 2013,NoCoast Artists,19463.0
Q3 2013,Onyx Films,74624.0
Q3 2013,Open Road Films (II),57134781.0
Q3 2013,RADiUS-TWC,2341043.0
Q3 2013,Reactor 88 Studios,2207.0
Q3 2013,Relativity Media,68785169.0
Q3 2013,Reliance Big Pictures,647112.0
Q3 2013,Rialto Pictures,201672.0
Q3 2013,Roadside Attractions,13327948.0
Q3 2013,Screen Gems,40053776.0
Q3 2013,Screen Media Films,55301.0
Q3 2013,Sony Pictures Classics,40757136.0
Q3 2013,Sony Pictures Releasing,472792924.0
Q3 2013,Strand Releasing,34654.0
Q3 2013,Submarine Deluxe,47558.0
Q3 2013,The Ashton Times,14360.0
Q3 2013,The Cinema Guild,138473.0
Q3 2013,The Film Arcade,174496.0
Q3 2013,The Samuel Goldwyn Company,39819.0
Q3 2013,The Vladar Company,849521.0
Q3 2013,The Weinstein Company,156567724.0
Q3 2013,Tribeca Film,26518.0
Q3 2013,Twentieth Century Fox,445447442.0
Q3 2013,UTV Motion Pictures,6046485.0
Q3 2013,Universal Pictures,640066537.0
Q3 2013,Variance Films,228054.0
Q3 2013,Walt Disney Studios Motion Pictures,272573985.0
Q3 2013,Warner Bros.,466734608.0
Q3 2013,Well Go USA Entertainment,296009.0
Q3 2014,A24,2990156.0
Q3 2014,Abramorama,68598.0
Q3 2014,Adopt Films,23609.0
Q3 2014,American Experience Films,440031.0
Q3 2014,Amplify,360463.0
Q3 2014,Argot Pictures,73869.0
Q3 2014,Atlas Distribution Company,611197.0
Q3 2014,Big World Pictures,3642.0
Q3 2014,Bond/360,344561.0
Q3 2014,CBS Films,4939634.0
Q3 2014,CJ Entertainment,388262.0
Q3 2014,Carlotta Films,12589.0
Q3 2014,China Lion Film Distribution,430760.0
Q3 2014,Cinedigm Entertainment Group,1008984.0
Q3 2014,Cinema Libre Studio,7440.0
Q3 2014,Cinema Purgatorio,127754.0
Q3 2014,Clarius Entertainment,15160801.0
Q3 2014,Cohen Media Group,4059951.0
Q3 2014,Dada Films,71732.0
Q3 2014,Drafthouse Films,1207479.0
Q3 2014,Driving With Our Eyes Shut,23696.0
Q3 2014,Eleven Arts,33201.0
Q3 2014,Entertainment One,18612.0
Q3 2014,Eros International,1874192.0
Q3 2014,FIP,515393.0
Q3 2014,Film Movement,2340.0
Q3 2014,First Run,107756.0
Q3 2014,Focus Features,54428604.0
Q3 2014,Fox Searchlight Pictures,32164346.0
Q3 2014,Freestyle Releasing,2849776.0
Q3 2014,GKIDS,70837.0
Q3 2014,IFC Films,25351617.0
Q3 2014,IMAX,34136978.0
Q3 2014,Icarus Films,90170.0
Q3 2014,Indican Pictures,20960.0
Q3 2014,International Film Circuit,395434.0
Q3 2014,JSC Entertainment,294039.0
Q3 2014,Janus Films,515005.0
Q3 2014,Kartemquin Films,17306.0
Q3 2014,Kino Lorber,384528.0
Q3 2014,Lionsgate,61479915.0
Q3 2014,Magnolia Pictures,2776836.0
Q3 2014,Millennium Entertainment,1558836.0
Q3 2014,Monterey Media,91367.0
Q3 2014,Music Box Films,565154.0
Q3 2014,National Geographic Entertainment,7186815.0
Q3 2014,Open Road Films (II),2827393.0
Q3 2014,Oscilloscope,226584.0
Q3 2014,Paramount Pictures,264451051.0
Q3 2014,Proud Mother Pictures,310116.0
Q3 2014,Providence Film Partners,29656.0
Q3 2014,RADiUS-TWC,2071842.0
Q3 2014,Relativity Media,126473921.0
Q3 2014,Reliance Big Pictures,380011.0
Q3 2014,Rialto Pictures,104654.0
Q3 2014,Roadside Attractions,26281686.0
Q3 2014,Rocky Mountain Pictures,45254.0
Q3 2014,Screen Gems,83120754.0
Q3 2014,Screenvision,2553002.0
Q3 2014,Shout! Factory,4091.0
Q3 2014,Sony Pictures Classics,50507971.0
Q3 2014,Sony Pictures Releasing,263448121.0
Q3 2014,Starz Digital Media,92710.0
Q3 2014,Strand Releasing,38846.0
Q3 2014,Submarine Deluxe,89787.0
Q3 2014,The Ashton Times,14360.0
Q3 2014,The Cinema Guild,47534.0
Q3 2014,The Film Collaborative,19377.0
Q3 2014,The Film Desk,53045.0
Q3 2014,The Orchard,110757.0
Q3 2014,The Samuel Goldwyn Company,1298165.0
Q3 2014,The Weinstein Company,162820250.0
Q3 2014,Tribeca Film,54915.0
Q3 2014,Triumph Releasing Corporation,1169603.0
Q3 2014,Twentieth Century Fox,461813097.0
Q3 2014,UTV Motion Pictures,3314308.0
Q3 2014,Universal Pictures,645023585.0
Q3 2014,Variance Films,51141.0
Q3 2014,Walt Disney Studios Motion Pictures,446583208.0
Q3 2014,Warner Bros.,258923322.0
Q3 2014,Well Go USA Entertainment,750676.0
Q3 2014,XLrator Media,340911.0
Q3 2015,A24,4078062.0
Q3 2015,Alchemy,1718153.0
Q3 2015,BBC Worldwide North America,50921.0
Q3 2015,BH Tilt,7192291.0
Q3 2015,Bleecker Street Media,2436633.0
Q3 2015,Blue Sky Cinema,6738000.0
Q3 2015,Bond/360,87879.0
Q3 2015,Broad Green Pictures,34527794.0
Q3 2015,CJ Entertainment,1200627.0
Q3 2015,China Lion Film Distribution,275001.0
Q3 2015,Cinema Libre Studio,11902.0
Q3 2015,Cohen Media Group,4151749.0
Q3 2015,Distrib Films,7814.0
Q3 2015,Drafthouse Films,415813.0
Q3 2015,Driving With Our Eyes Shut,23696.0
Q3 2015,Eros International,1525734.0
Q3 2015,EuropaCorp,16029670.0
Q3 2015,FIP,613775.0
Q3 2015,FUNimation Entertainment,8457886.0
Q3 2015,Film Movement,3503.0
Q3 2015,First Run,154134.0
Q3 2015,Focus Features,90857951.0
Q3 2015,Focus World,134552.0
Q3 2015,Fox Searchlight Pictures,2500431.0
Q3 2015,Freestyle Releasing,6434.0
Q3 2015,GKIDS,355343.0
Q3 2015,Gravitas Ventures,410185.0
Q3 2015,IMAX,34136978.0
Q3 2015,Icarus Films,93510.0
Q3 2015,Indican Pictures,21153.0
Q3 2015,Janus Films,104768.0
Q3 2015,Kino Lorber,207766.0
Q3 2015,Lionsgate,91571841.0
Q3 2015,Lionsgate Premiere,246122.0
Q3 2015,Magnolia Pictures,2193662.0
Q3 2015,Mongrel Media,145325.0
Q3 2015,Monterey Media,1497.0
Q3 2015,Monument Releasing,9395.0
Q3 2015,Music Box Films,2349370.0
Q3 2015,National Geographic Entertainment,7186815.0
Q3 2015,Paramount Pictures,287386634.0
Q3 2015,Participant,18565.0
Q3 2015,Proud Mother Pictures,310116.0
Q3 2015,Purdie Distribution,732655.0
Q3 2015,Pure Flix Entertainment,981919.0
Q3 2015,RADiUS-TWC,1258948.0
Q3 2015,Rialto Pictures,46899.0
Q3 2015,Roadside Attractions,21540851.0
Q3 2015,STX Entertainment,43787265.0
Q3 2015,Screen Gems,57027435.0
Q3 2015,Screen Media Films,28180.0
Q3 2015,Sony Pictures Classics,7229028.0
Q3 2015,Sony Pictures Releasing,350189024.0
Q3 2015,Strand Releasing,5271.0
Q3 2015,Strasson Group,39704.0
Q3 2015,Submarine Deluxe,1903.0
Q3 2015,The Ashton Times,14360.0
Q3 2015,The Cinema Guild,9602.0
Q3 2015,The Film Arcade,71677.0
Q3 2015,The Orchard,704352.0
Q3 2015,The Samuel Goldwyn Company,4995545.0
Q3 2015,The Weinstein Company,79884389.0
Q3 2015,Twentieth Century Fox,294575261.0
Q3 2015,UTV Motion Pictures,854916.0
Q3 2015,Universal Pictures,716144630.0
Q3 2015,Vitagraph Films,13909.0
Q3 2015,Walt Disney Studios Motion Pictures,513378763.0
Q3 2015,Warner Bros.,335038531.0
Q3 2015,Watchman Pictures,21087.0
Q3 2015,Well Go USA Entertainment,3687819.0
Q3 2015,Zeitgeist Films,62505.0
Q3 2015,Zell-Koj Studio,1739.0
Q3 2016,A24,9154699.0
Q3 2016,Abramorama,2930414.0
Q3 2016,Area 23a,39928.0
Q3 2016,Bleecker Street Media,12918169.0
Q3 2016,Broad Green Pictures,17458923.0
Q3 2016,CJ Entertainment,1725837.0
Q3 2016,CanZion Films,117755.0
Q3 2016,China Lion Film Distribution,1077617.0
Q3 2016,Cinema Libre Studio,29500.0
Q3 2016,Cohen Media Group,62242.0
Q3 2016,Corinth Films,6208.0
Q3 2016,Distrib Films,1436.0
Q3 2016,Drafthouse Films,5700.0
Q3 2016,Driving With Our Eyes Shut,4300.0
Q3 2016,Eros International,2171907.0
Q3 2016,EuropaCorp,19700032.0
Q3 2016,FIP,2020951.0
Q3 2016,FUNimation Entertainment,32445.0
Q3 2016,Fathom Events,5484073.0
Q3 2016,Film Movement,60281.0
Q3 2016,FilmRise,783639.0
Q3 2016,First Run,21766.0
Q3 2016,Five & Two Pictures,116557.0
Q3 2016,Focus Features,48023088.0
Q3 2016,Focus World,722403.0
Q3 2016,Fox Searchlight Pictures,4761000.0
Q3 2016,Freestyle Releasing,685780.0
Q3 2016,GKIDS,34362.0
Q3 2016,GVN Releasing,94326.0
Q3 2016,GathrFilms,780133.0
Q3 2016,Grasshopper Film,93721.0
Q3 2016,Gravitas Ventures,70455.0
Q3 2016,Icarus Films,215802.0
Q3 2016,Indican Pictures,30914.0
Q3 2016,Janus Films,139530.0
Q3 2016,Kino Lorber,514520.0
Q3 2016,LifeWay Films,1102525.0
Q3 2016,Lightyear Entertainment,45188.0
Q3 2016,Lionsgate,235018545.0
Q3 2016,Long Shot Factory,22271.0
Q3 2016,Magnolia Pictures,1643324.0
Q3 2016,Mongrel Media,145325.0
Q3 2016,Monterey Media,1714.0
Q3 2016,Monument Releasing,9395.0
Q3 2016,Music Box Films,4918932.0
Q3 2016,Open Road Films (II),22171183.0
Q3 2016,Paramount Pictures,212642587.0
Q3 2016,Pure Flix Entertainment,2394386.0
Q3 2016,Red Dirt Pictures,22267.0
Q3 2016,Relativity Media,19782100.0
Q3 2016,Rialto Pictures,150503.0
Q3 2016,Roadside Attractions,12858535.0
Q3 2016,STX Entertainment,113257297.0
Q3 2016,Screen Gems,118965478.0
Q3 2016,Screen Media Films,63802.0
Q3 2016,Sony Pictures Classics,7448079.0
Q3 2016,Sony Pictures Releasing,489429236.0
Q3 2016,Starz Digital Media,120880.0
Q3 2016,Strand Releasing,113138.0
Q3 2016,The Film Arcade,4417667.0
Q3 2016,The Film Collaborative,20095.0
Q3 2016,The Orchard,370676.0
Q3 2016,The Samuel Goldwyn Company,55141.0
Q3 2016,The Weinstein Company,4712792.0
Q3 2016,Tugg,4218.0
Q3 2016,Twentieth Century Fox,282878390.0
Q3 2016,UTV Motion Pictures,1264339.0
Q3 2016,Under The Milky Way,9956.0
Q3 2016,Universal Pictures,634284535.0
Q3 2016,Vanish Films,71195.0
Q3 2016,Vertical Entertainment,361421.0
Q3 2016,Walt Disney Studios Motion Pictures,153137289.0
Q3 2016,Warner Bros.,836087089.0
Q3 2016,Well Go USA Entertainment,3934732.0
Q3 2017,A24,5338590.0
Q3 2017,ABKCO Films,153440.0
Q3 2017,Abramorama,3357099.0
Q3 2017,Affirm Films,5802208.0
Q3 2017,Annapurna Pictures,18923297.0
Q3 2017,Argot Pictures,16783.0
Q3 2017,Arrow Films,2032.0
Q3 2017,ArtAffects Entertainment,90878.0
Q3 2017,Artsploitation Films,1650.0
Q3 2017,Atlas Distribution Company,170000.0
Q3 2017,BH Tilt,6901965.0
Q3 2017,Big World Pictures,29000.0
Q3 2017,Bleecker Street Media,27780977.0
Q3 2017,Broad Green Pictures,14301505.0
Q3 2017,CFI Releasing,95952.0
Q3 2017,CanZion Films,117755.0
Q3 2017,China Lion Film Distribution,161356.0
Q3 2017,Cohen Media Group,27619.0
Q3 2017,Distrib Films,974860.0
Q3 2017,Eleven Arts,142425.0
Q3 2017,Entertainment Studios Motion Pictures,3767368.0
Q3 2017,Eros International,789503.0
Q3 2017,FIP,1841310.0
Q3 2017,FUNimation Entertainment,691608.0
Q3 2017,Fathom Events,4553361.0
Q3 2017,Film Movement,115023.0
Q3 2017,FilmRise,755656.0
Q3 2017,First Run,5369.0
Q3 2017,Five & Two Pictures,116557.0
Q3 2017,Focus Features,73932940.0
Q3 2017,Fox Searchlight Pictures,14545397.0
Q3 2017,Freestyle Releasing,4550.0
Q3 2017,GKIDS,69985.0
Q3 2017,GathrFilms,1414315.0
Q3 2017,Good Deed Entertainment,6479000.0
Q3 2017,Grasshopper Film,70723.0
Q3 2017,Gravitas Ventures,243079.0
Q3 2017,IFC Films,3382120.0
Q3 2017,IMAX,1358225.0
Q3 2017,Icarus Films,215360.0
Q3 2017,Indican Pictures,210312.0
Q3 2017,Kino Lorber,328925.0
Q3 2017,Lightyear Entertainment,45188.0
Q3 2017,Lionsgate,128991316.0
Q3 2017,Magnolia Pictures,2173859.0
Q3 2017,Matson Films,145524.0
Q3 2017,Music Box Films,4082897.0
Q3 2017,Neon,3498079.0
Q3 2017,Newcity,31551.0
Q3 2017,Open Road Films (II),55390806.0
Q3 2017,Oscilloscope,167887.0
Q3 2017,PBS Distribution,554274.0
Q3 2017,Paladin,4701.0
Q3 2017,Parade Deck Films,11400.0
Q3 2017,Paramount Pictures,21296799.0
Q3 2017,Purdie Distribution,113435.0
Q3 2017,Pure Flix Entertainment,2587072.0
Q3 2017,Reliance Big Pictures,1830715.0
Q3 2017,Rialto Pictures,18938.0
Q3 2017,Roadside Attractions,5964869.0
Q3 2017,STX Entertainment,41189488.0
Q3 2017,Screen Media Films,2335162.0
Q3 2017,Sony Pictures Classics,768946.0
Q3 2017,Sony Pictures Releasing,585278119.0
Q3 2017,Strand Releasing,107928.0
Q3 2017,The Ashton Times,14360.0
Q3 2017,The Cinema Guild,55021.0
Q3 2017,The Film Arcade,234259.0
Q3 2017,The H Collective,2721034.0
Q3 2017,The Orchard,54548.0
Q3 2017,The Samuel Goldwyn Company,369995.0
Q3 2017,The Weinstein Company,58114564.0
Q3 2017,TriCoast Worldwide,10233.0
Q3 2017,Twentieth Century Fox,334306719.0
Q3 2017,UTV Motion Pictures,861740.0
Q3 2017,Under The Milky Way,13421.0
Q3 2017,Universal Pictures,166450515.0
Q3 2017,Vanish Films,71195.0
Q3 2017,Vertical Entertainment,12522.0
Q3 2017,Walt Disney Studios Motion Pictures,8874389.0
Q3 2017,Warner Bros.,874650361.0
Q3 2017,Well Go USA Entertainment,4875168.0
Q3 2017,Zipporah Films,156262.0
Q3 2018,4th Row Films,117470.0
Q3 2018,A24,14148730.0
Q3 2018,Abramorama,992305.0
Q3 2018,Amazon Studios,6895687.0
Q3 2018,Annapurna Pictures,20636152.0
Q3 2018,Arrow Films,5234.0
Q3 2018,ArtAffects Entertainment,1209645.0
Q3 2018,ArtMattan Productions,3495.0
Q3 2018,BH Tilt,8866745.0
Q3 2018,Bleecker Street Media,8730793.0
Q3 2018,Blue Fox Entertainment,103884.0
Q3 2018,CFI Releasing,95952.0
Q3 2018,CJ Entertainment,675936.0
Q3 2018,China Lion Film Distribution,37727.0
Q3 2018,Cinedigm Entertainment Group,3895.0
Q3 2018,Cinema Libre Studio,3751.0
Q3 2018,Cohen Media Group,97649.0
Q3 2018,Conglomerate Media,147175.0
Q3 2018,Distrib Films,106886.0
Q3 2018,Eleven Arts,201211.0
Q3 2018,Entertainment One,3658779.0
Q3 2018,Eros International,816539.0
Q3 2018,FUNimation Entertainment,6131890.0
Q3 2018,Fathom Events,19224473.0
Q3 2018,Film Movement,97576.0
Q3 2018,FilmRise,904703.0
Q3 2018,First Run,8567.0
Q3 2018,Focus Features,71644818.0
Q3 2018,Fox Searchlight Pictures,11277120.0
Q3 2018,Freestyle Releasing,2846257.0
Q3 2018,GKIDS,1377832.0
Q3 2018,GVN Releasing,3948.0
Q3 2018,GathrFilms,1466777.0
Q3 2018,Good Deed Entertainment,6479000.0
Q3 2018,Grasshopper Film,107932.0
Q3 2018,Gravitas Ventures,1743.0
Q3 2018,Greenwich Entertainment,2093841.0
Q3 2018,Hannover House,75506.0
Q3 2018,IFC Films,2415197.0
Q3 2018,Icarus Films,99163.0
Q3 2018,Indican Pictures,170708.0
Q3 2018,Janus Films,153734.0
Q3 2018,Kino Lorber,155977.0
Q3 2018,LD Entertainment,6809080.0
Q3 2018,Lionsgate,108269576.0
Q3 2018,MUBI,117460.0
Q3 2018,Magnolia Pictures,1892347.0
Q3 2018,Metro-Goldwyn-Mayer (MGM),17612099.0
Q3 2018,Music Box Films,239329.0
Q3 2018,National Geographic Entertainment,17541090.0
Q3 2018,Neon,2505243.0
Q3 2018,Newcity,31551.0
Q3 2018,PBS Distribution,554274.0
Q3 2018,Paramount Pictures,220159104.0
Q3 2018,Pure Flix Entertainment,6216897.0
Q3 2018,Rialto Pictures,26873.0
Q3 2018,Roadside Attractions,7113403.0
Q3 2018,STX Entertainment,92233933.0
Q3 2018,Screen Gems,56590441.0
Q3 2018,Screen Media Films,124220.0
Q3 2018,Sony Pictures Classics,11645478.0
Q3 2018,Sony Pictures Releasing,269984455.0
Q3 2018,Strand Releasing,5004.0
Q3 2018,Studio 8,59868369.0
Q3 2018,Synergetic Distribution,2367.0
Q3 2018,The Cinema Guild,174043.0
Q3 2018,The Film Arcade,147.0
Q3 2018,The Orchard,613487.0
Q3 2018,The Samuel Goldwyn Company,76386.0
Q3 2018,Twentieth Century Fox,163950046.0
Q3 2018,Universal Pictures,404432625.0
Q3 2018,Vertical Entertainment,145723.0
Q3 2018,Vitagraph Films,148505.0
Q3 2018,Walt Disney Studios Motion Pictures,315863782.0
Q3 2018,Warner Bros.,550457121.0
Q3 2018,Well Go USA Entertainment,3156148.0
Q3 2018,Zipporah Films,156262.0
Q4 1989,Apollo Associates,770132.0
Q4 1989,Avenue Pictures Productions,4729352.0
Q4 1989,Metro-Goldwyn-Mayer (MGM),76325.0
Q4 1989,Miramax,14743391.0
Q4 1989,New Line Cinema,4865997.0
Q4 1989,Orion Classics,3331297.0
Q4 1989,Orion Pictures,51518113.0
Q4 1989,Paramount Pictures,71420218.0
Q4 1989,The Samuel Goldwyn Company,10161099.0
Q4 1989,Trimark Pictures,4780.0
Q4 1989,Triumph Releasing Corporation,408839.0
Q4 1989,Twentieth Century Fox,158422594.0
Q4 1989,United Artists,27100027.0
Q4 1989,Universal Pictures,358527778.0
Q4 1989,Walt Disney Studios Motion Pictures,160528975.0
Q4 1989,Warner Bros.,248546722.0
Q4 1990,Apollo Associates,770132.0
Q4 1990,Avenue Pictures Productions,1494399.0
Q4 1990,Castle Hill Productions,12751.0
Q4 1990,Columbia Pictures,113425657.0
Q4 1990,Hemdale,3262212.0
Q4 1990,Metro-Goldwyn-Mayer (MGM),22997992.0
Q4 1990,Miramax,43043359.0
Q4 1990,Orion Classics,3331297.0
Q4 1990,Orion Pictures,228253868.0
Q4 1990,Paramount Pictures,73606008.0
Q4 1990,Rainbow Releasing,2100538.0
Q4 1990,The Samuel Goldwyn Company,12127706.0
Q4 1990,Triumph Releasing Corporation,408839.0
Q4 1990,Twentieth Century Fox,343070901.0
Q4 1990,Universal Pictures,219150830.0
Q4 1990,Walt Disney Studios Motion Pictures,129429017.0
Q4 1990,Warner Bros.,166703897.0
Q4 1991,Avenue Pictures Productions,1494399.0
Q4 1991,Castle Hill Productions,7991.0
Q4 1991,Columbia Pictures,186467165.0
Q4 1991,Expanded Entertainment,249167.0
Q4 1991,Fine Line Features,1366090.0
Q4 1991,Hemdale,3262212.0
Q4 1991,Metro-Goldwyn-Mayer (MGM),10095151.0
Q4 1991,Miramax,38610266.0
Q4 1991,October Films,1516414.0
Q4 1991,Orion Classics,516431.0
Q4 1991,Orion Pictures,184208848.0
Q4 1991,Paramount Pictures,255057484.0
Q4 1991,Rainbow Releasing,2100538.0
Q4 1991,Taurus Entertainment Company,349618.0
Q4 1991,The Samuel Goldwyn Company,11499390.0
Q4 1991,Triton Pictures,2349018.0
Q4 1991,Twentieth Century Fox,322592926.0
Q4 1991,Universal Pictures,276480102.0
Q4 1991,Walt Disney Studios Motion Pictures,235189143.0
Q4 1991,Warner Bros.,131745396.0
Q4 1992,Castle Hill Productions,408824.0
Q4 1992,Columbia Pictures,259661363.0
Q4 1992,Metro-Goldwyn-Mayer (MGM),4899194.0
Q4 1992,Miramax,75738143.0
Q4 1992,New Line Cinema,8158968.0
Q4 1992,October Films,4605911.0
Q4 1992,Orion Classics,516431.0
Q4 1992,Paramount Pictures,136871709.0
Q4 1992,The Samuel Goldwyn Company,6473960.0
Q4 1992,Triton Pictures,2348746.0
Q4 1992,Twentieth Century Fox,241739575.0
Q4 1992,Universal Pictures,160109192.0
Q4 1992,Walt Disney Studios Motion Pictures,219811372.0
Q4 1992,Warner Bros.,313471746.0
Q4 1993,Columbia Pictures,226654003.0
Q4 1993,Fine Line Features,6110979.0
Q4 1993,First Run,1738.0
Q4 1993,Metro-Goldwyn-Mayer (MGM),11328783.0
Q4 1993,Miramax,46906315.0
Q4 1993,New Line Cinema,1769305.0
Q4 1993,October Films,4992602.0
Q4 1993,Paramount Pictures,107149613.0
Q4 1993,Sony Pictures Classics,810455.0
Q4 1993,The Samuel Goldwyn Company,8580806.0
Q4 1993,Twentieth Century Fox,243471749.0
Q4 1993,Universal Pictures,225853622.0
Q4 1993,Walt Disney Studios Motion Pictures,236579202.0
Q4 1993,Warner Bros.,337411705.0
Q4 1994,Columbia Pictures,23237911.0
Q4 1994,Fine Line Features,19189973.0
Q4 1994,Metro-Goldwyn-Mayer (MGM),20667959.0
Q4 1994,Miramax,167451044.0
Q4 1994,New Line Cinema,130562961.0
Q4 1994,October Films,6744271.0
Q4 1994,Paramount Pictures,170778696.0
Q4 1994,Sony Pictures Classics,1731371.0
Q4 1994,Sony Pictures Releasing,133458758.0
Q4 1994,Strand Releasing,20031.0
Q4 1994,Tara Releasing,70441.0
Q4 1994,The Samuel Goldwyn Company,4439574.0
Q4 1994,Trimark Pictures,514775.0
Q4 1994,Twentieth Century Fox,33683817.0
Q4 1994,Universal Pictures,219695710.0
Q4 1994,Walt Disney Studios Motion Pictures,217455679.0
Q4 1994,Warner Bros.,333166074.0
Q4 1995,Fine Line Features,13142168.0
Q4 1995,Gramercy Pictures (I),42605977.0
Q4 1995,Metro-Goldwyn-Mayer (MGM),148477191.0
Q4 1995,Miramax,12380730.0
Q4 1995,Ocean Releasing,62186.0
Q4 1995,October Films,6149911.0
Q4 1995,Paramount Pictures,53672080.0
Q4 1995,Sony Pictures Classics,6491678.0
Q4 1995,Sony Pictures Releasing,309938803.0
Q4 1995,The Samuel Goldwyn Company,17571417.0
Q4 1995,Trimark Pictures,1518050.0
Q4 1995,Twentieth Century Fox,67052156.0
Q4 1995,United Artists,2684904.0
Q4 1995,Universal Pictures,164775850.0
Q4 1995,Walt Disney Studios Motion Pictures,388855398.0
Q4 1995,Warner Bros.,279392771.0
Q4 1996,Dimension Films,103046663.0
Q4 1996,Fine Line Features,2852014.0
Q4 1996,First Look International,450060.0
Q4 1996,Gramercy Pictures (I),46281611.0
Q4 1996,Metro-Goldwyn-Mayer (MGM),138459869.0
Q4 1996,Miramax,136764642.0
Q4 1996,New Line Cinema,109799434.0
Q4 1996,October Films,1227324.0
Q4 1996,Paramount Pictures,187059287.0
Q4 1996,Sony Pictures Classics,4200469.0
Q4 1996,Sony Pictures Releasing,236138490.0
Q4 1996,The Samuel Goldwyn Company,365284.0
Q4 1996,Twentieth Century Fox,220147344.0
Q4 1996,United Artists,2684904.0
Q4 1996,Universal Pictures,33023469.0
Q4 1996,Walt Disney Studios Motion Pictures,584287872.0
Q4 1996,Warner Bros.,270002160.0
Q4 1997,Artisan Entertainment,221193.0
Q4 1997,Banner Entertainment,318809.0
Q4 1997,Dimension Films,204409964.0
Q4 1997,DreamWorks Distribution,106146830.0
Q4 1997,Fine Line Features,40026205.0
Q4 1997,Gramercy Pictures (I),6486955.0
Q4 1997,Kino International,320319.0
Q4 1997,Metro-Goldwyn-Mayer (MGM),125304276.0
Q4 1997,Miramax,101333012.0
Q4 1997,New Line Cinema,57543176.0
